tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
0.5549717837226001,0.8703930181680831,0.863335719289428,0,0,1,1,1,0,2,0,0,1,1,0,1,1,0,0,0
-0.5037576729981889,1.4437129832253957,-0.03354503596107385,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0
-0.5037576729981889,0.6992279271509723,-0.24363634180508423,0,1,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1
0.18848851024232702,0.3818247001192428,0.2478634886768979,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,2,1
-0.3408762181180675,-1.4976677070686424,-0.7878134127695838,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,0
-0.13727439951791576,0.9933659961803764,0.1629798951355547,1,0,1,1,1,0,2,1,0,0,0,1,1,0,0,1,1
-0.46303730927815856,1.3174164112127704,-0.03506711703029224,0,0,1,0,1,1,2,1,0,1,0,1,1,0,1,0,1
-0.5444780367182193,1.2808568772091153,-0.11781097341635724,1,0,1,1,1,1,2,0,0,1,1,1,1,0,0,2,1
0.880734693482843,0.5264010391336954,0.8912846571836278,0,0,0,0,1,0,1,1,0,1,1,1,1,2,0,2,0
-1.2367242199587352,-1.5109620830699715,-0.9932943571140773,1,0,0,0,1,0,0,2,2,2,2,2,2,1,0,1,1
-0.21871512695797646,1.3140928172124378,0.25942248114458594,0,1,1,0,1,1,2,1,0,0,1,1,1,0,1,0,1
0.5549717837226001,-0.13333236993225536,0.27073882300703633,1,0,0,0,0,2,1,1,0,1,1,1,1,2,1,0,0
-0.5851984004382496,-1.4993295040688086,-0.8329684844897317,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0
0.7992939660427822,-1.4926823160681442,-0.5334935193345148,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,3,0
0.43281069256250915,-0.28621769394753876,0.09686863478123939,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,1
-1.1960038562387048,-1.4893587220678117,-0.9801912244312402,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0
-1.1552834925186746,-0.6634456129852487,-0.9280434034510595,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1.0738427650786138,0.6244470621434968,-0.7950929309267156,1,0,1,1,1,0,2,0,1,0,0,0,1,0,1,1,1
0.10704778280226633,1.1977670272008092,0.5107864490249407,1,1,1,0,1,1,2,0,0,1,0,1,1,0,1,2,0
1.4508197855632678,-0.14828854293375057,0.807040778874275,0,0,1,1,0,2,1,0,1,1,1,1,1,2,0,1,0
-1.1145631287986442,1.0465435001856922,-0.7796956470670853,0,0,0,0,1,0,2,0,1,0,0,1,1,0,1,2,1
-1.1960038562387048,-0.6700928009859131,-0.9516466895969112,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
-1.1552834925186746,0.2654989101076142,-0.8655939613212408,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0
-1.1552834925186746,-1.3115464430500368,-0.954183491378942,0,0,0,0,1,1,0,2,2,2,2,2,2,2,1,1,0
-1.2367242199587352,0.4964886931307054,-0.9329846521395369,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,1
0.3106496014024181,1.506861269231708,0.9659107478671946,1,0,1,1,1,1,2,1,1,0,1,1,1,0,1,1,0
-0.9109613101984924,1.0083221691818711,-0.6241124908178407,1,0,0,0,1,0,2,0,0,0,1,1,1,0,1,1,0
-0.3408762181180675,0.5230774451333633,-0.08439136733134307,1,1,0,0,1,1,2,0,1,0,0,0,0,0,1,2,0
1.6137012404433893,1.4171242312227377,2.4128363068997625,0,1,0,0,1,1,2,1,1,1,1,0,1,2,1,0,0
-0.3408762181180675,1.1479131171958254,0.0668902554614146,0,0,1,0,1,0,2,0,1,1,0,1,1,0,1,1,1
1.6137012404433893,0.7258166791536301,1.7959522909476673,0,0,0,0,1,1,1,0,1,1,1,1,1,2,0,0,0
-1.2774445836787656,-0.4174996569606623,-0.9827500853592017,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1
-0.5851984004382496,0.7839795741594444,-0.2825486752268434,0,0,0,0,1,1,2,0,0,0,1,1,0,0,1,2,1
-1.1552834925186746,-0.8213163280010305,-0.9341096685820027,1,0,0,0,0,2,1,0,0,0,1,0,1,0,1,2,0
0.14776814652229667,0.8670694241677506,0.40013777303653697,1,1,0,0,1,1,2,1,0,0,0,1,0,0,1,2,1
-0.8702409464784621,0.3485887601159204,-0.6137226330844797,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0
-1.2774445836787656,0.15914390209698223,-0.9750955617212478,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1
0.3920903288424788,0.50313588113137,0.4560356488249372,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0
-0.6666391278783103,0.684271754149477,-0.3990871431787446,0,1,1,0,1,1,2,0,0,0,0,0,1,0,1,1,1
0.7178532386027215,1.6481140142458286,1.5491545662749682,1,0,0,0,1,1,2,1,1,1,1,1,1,1,0,1,0
-1.2774445836787656,-1.3348116010523623,-0.9949267339129494,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1
0.22920887396235737,-1.4893587220678117,-0.6720690740711878,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,0
-0.3408762181180675,0.5014740841312035,-0.18617226665560424,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,2,0
-0.055833672077855064,-0.16823010693574386,-0.20040041578090736,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
-0.9924020376385531,-1.505976692069473,-0.9355435130674984,1,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,0
0.43281069256250915,1.422109622223236,0.9944994009933846,0,1,1,0,1,1,2,0,0,1,1,1,1,1,1,2,1
1.002895784642934,0.1857326540996401,0.8139452915505848,0,0,1,0,1,0,1,1,1,0,1,1,0,2,1,1,0
-0.7888002190384014,-1.4594463760648215,-0.8856236658263187,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,3,0
0.3106496014024181,0.8255244991635975,0.5331323638527423,1,0,0,0,1,0,2,0,1,0,1,0,1,1,1,1,0
-0.38159658183809786,-1.4993295040688086,-0.8130270165683767,1,0,1,1,1,0,0,2,2,2,2,2,2,1,0,3,0
1.6137012404433893,0.6261088591436628,1.6233615331858513,0,0,1,1,1,1,1,1,1,1,0,1,1,2,1,1,0
0.9214550572028734,0.6477122201458225,1.019183585289841,0,0,0,0,1,1,2,1,0,1,0,0,0,1,1,1,0
0.6364125111626608,1.5517297882361936,1.3391514970146805,1,0,1,0,1,1,2,1,1,1,0,1,1,0,1,0,0
-1.2774445836787656,0.3386179781149237,-0.9727131739607321,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,1
0.14776814652229667,1.0831030341893466,0.5197865805646673,0,0,1,1,1,1,2,0,1,1,0,1,0,0,1,0,1
-0.8702409464784621,0.15249671409631763,-0.6915472999279981,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,2,0
-1.2774445836787656,0.6593447991469852,-0.9684557587961065,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,2,0
0.8400143297628127,1.1180007711928355,1.2660916056921938,0,0,1,0,1,1,2,0,1,0,0,1,1,0,1,1,1
1.5322605130033284,-0.45572098796448335,0.5979862528890076,1,0,1,0,0,2,1,0,1,1,1,0,1,1,1,0,0
-0.8295205827584317,1.0282637331838649,-0.48341925807182023,1,0,0,0,1,0,2,0,0,1,0,1,1,1,0,2,0
-0.4223169455581282,0.9950277931805424,-0.16095866285681126,1,0,1,0,1,0,2,0,0,1,0,1,1,0,1,1,1
0.9214550572028734,0.142525932095321,0.6895096493554922,0,0,1,1,1,0,2,0,0,0,0,0,0,2,1,1,0
-0.1779947632379461,-0.010359391919962149,-0.1818266149072559,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
1.0436161483629645,-1.4926823160681442,-0.4945150084749636,0,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,0
-0.5444780367182193,-1.4976677070686424,-0.8352626356665248,1,0,0,0,1,0,0,2,2,2,2,2,2,1,1,1,0
-0.5444780367182193,1.0099839661820376,-0.21639329658066667,0,0,0,0,1,1,2,1,1,0,0,0,1,0,1,2,1
-0.055833672077855064,0.25552812810661757,-0.054479165449310425,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
-0.7888002190384014,0.8188773111629334,-0.5062063558182359,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,2,1
-1.2774445836787656,-1.481049737066981,-0.9968679387548512,1,0,0,0,1,0,0,2,2,2,2,2,2,0,1,3,1
-1.2774445836787656,0.19570343610063723,-0.9746102605107724,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,1
-0.5851984004382496,0.2920876621102721,-0.4060137150009852,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,2,0
-0.7888002190384014,-1.4893587220678117,-0.8923958236270443,1,0,0,0,1,0,0,2,2,2,2,2,2,1,1,3,0
-1.2367242199587352,-1.477726143066649,-0.9917060986070668,0,0,1,1,1,0,0,2,2,2,2,2,2,1,0,3,0
1.5322605130033284,0.006258578081699082,0.9898008029101452,1,0,1,0,1,0,1,1,1,1,1,0,0,2,0,1,0
0.47353105628253944,-1.5093002860698053,-0.6319876059151014,1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,1,0
-1.1552834925186746,-1.4594463760648215,-0.9780294281300312,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,3,0
1.3286586944031769,0.37850110611891075,1.1690534227430336,1,0,1,0,1,1,1,1,0,1,1,0,1,2,0,0,0
1.5729808767233588,1.1595456961969886,2.1624650005862893,0,1,0,0,1,1,2,1,1,0,1,1,0,1,1,1,0
1.2879383306831464,-0.3626603559551803,0.4941759121391217,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
-0.1779947632379461,0.9169233341727343,0.1425751851496549,0,0,1,0,1,0,2,1,0,0,0,1,1,0,1,3,1
-0.6666391278783103,1.0515288911861906,-0.3081814027983197,0,1,0,0,1,1,2,0,0,0,0,1,1,0,1,2,1
1.5322605130033284,1.6431286232453304,2.401872911372203,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,0,1
0.26992923768238775,0.5563133851366857,0.3651078492985816,0,0,1,1,1,0,2,0,0,1,1,0,0,0,1,0,0
-0.5444780367182193,-0.6567984249845842,-0.6237816036288801,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.125056875803025,1.3356961782145975,1.7457677339553193,0,0,0,0,1,0,2,1,0,1,1,1,1,0,1,0,0
0.758573602322752,0.8504514541660894,1.030080803379608,1,0,1,0,1,1,2,0,1,0,0,0,1,1,1,1,0
0.9621754209229036,1.5201556452330371,1.702862695120103,0,1,0,0,1,1,2,1,1,1,0,1,1,1,0,2,0
1.369379058123207,1.3373579752147637,2.141288220492815,1,0,1,0,1,1,2,0,1,1,0,1,1,0,1,1,1
1.0436161483629645,-0.3078210549496983,0.3914023512479789,0,0,1,1,0,2,1,0,0,1,1,1,1,2,1,1,0
1.4915401492832983,-0.18817167093773737,0.8183791798826561,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0
-0.21871512695797646,-0.28621769394753876,-0.3707631998037227,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,3,0
-1.2774445836787656,-0.5371490409726233,-0.9843383438662122,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,0
-1.0738427650786138,-1.4876969250676457,-0.9576026589982009,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0
-1.0331224013585834,-1.3198554280508674,-0.9219771383201164,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
-0.9924020376385531,0.16412929309748078,-0.7583423938061653,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,2,1
-0.7073594915983407,0.1574821050968162,-0.5330964547077621,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,3,0
-0.9516816739185228,-1.4744025490663168,-0.9255727791068207,1,0,0,0,1,0,0,2,2,2,2,2,2,0,0,3,0
-0.8295205827584317,0.08270124008934066,-0.6385832905483815,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,2,0
-0.30015585439803716,0.2089978121019659,-0.19501798417381594,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,3,0
-0.1779947632379461,0.5413572121351905,-0.02322135566550505,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,2,1
0.6771328748826912,1.1927816362003112,1.1638474643033878,0,0,0,0,1,0,2,0,0,1,1,1,1,2,0,1,0
1.002895784642934,-0.6617838159850825,0.129361756737164,1,1,1,0,0,2,1,0,0,0,0,1,1,0,1,2,1
-0.8702409464784621,-1.4694171580658184,-0.9241830529131866,1,0,1,0,1,0,0,2,2,2,2,2,2,1,1,3,0
0.18848851024232702,1.0133075601823696,0.4563665360138977,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,2,0
0.3106496014024181,1.2143849972024705,0.8088496288405929,1,0,1,0,1,1,2,0,1,0,0,1,1,0,1,2,1
0.880734693482843,-0.6501512369839195,0.07977279668494497,1,0,0,0,0,2,1,1,0,0,1,1,0,2,0,1,0
-0.8295205827584317,0.6743009721484804,-0.5646851516805281,1,0,1,0,1,0,2,0,1,0,0,0,1,0,1,1,0
-1.1552834925186746,-0.31446824295036285,-0.9005577076214042,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0
1.369379058123207,1.2758714862086173,2.0963096219401125,1,0,1,1,1,0,2,1,1,1,0,1,1,1,1,0,0
1.5322605130033284,-0.17487729493640844,0.8228351273606581,1,0,1,1,0,2,1,1,0,1,1,1,1,2,0,0,0
-1.2774445836787656,0.33695618111475767,-0.9727352331066627,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,2,1
1.0436161483629645,1.2791950802089493,1.6491045564869808,1,0,0,0,1,1,2,0,1,1,0,1,1,1,1,0,1
0.5956921474426305,0.7075369121518029,0.6996568564836153,1,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0
-1.1552834925186746,0.46823814412788106,-0.8766014751406613,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,2,1
1.002895784642934,-0.18152448293707302,0.43880745585305847,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,3,0
-0.7073594915983407,0.9717626351782166,-0.34160100888333395,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1,1,0
-0.3408762181180675,0.8238627021634315,-0.008993206540201946,0,0,0,0,1,1,2,0,0,0,1,0,1,0,1,2,0
-0.5037576729981889,-1.5093002860698053,-0.8144167427620109,0,0,0,0,1,0,0,2,2,2,2,2,2,1,1,1,0
1.1657772395230555,1.114677177192503,1.670678401207208,1,1,1,0,1,1,2,0,1,1,1,1,0,1,1,3,0
-0.6666391278783103,-0.4922805219681379,-0.648333433049752,0,0,1,0,0,2,1,0,0,0,1,1,1,0,1,2,1
1.6137012404433893,1.0947356131905097,2.025014462292082,0,0,1,0,1,1,2,0,1,0,0,1,1,2,1,1,0
-0.748079855318371,-0.8329489070021932,-0.7003268400084178,0,1,0,0,0,2,1,1,0,1,1,0,0,2,0,3,0
-1.2367242199587352,-0.6219006879810957,-0.9703307862002162,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1.2879383306831464,0.898643567170907,1.623890952688188,1,0,1,1,1,1,2,1,1,1,0,0,0,0,1,2,0
-0.0965540357978854,-1.4943441130683104,-0.7513717036920632,1,0,1,0,1,0,0,2,2,2,2,2,2,1,0,1,0
1.2879383306831464,0.8205391081630994,1.5057201079374147,1,0,1,0,1,1,2,1,1,1,0,0,0,1,0,0,0
1.1657772395230555,1.5567151792366918,2.0278159738252812,1,0,0,0,1,1,2,1,0,1,1,1,1,2,1,1,1
0.7178532386027215,0.6443886261454905,0.8314823125654932,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
0.5956921474426305,1.001674981181207,1.0303896314226377,0,0,0,0,1,1,2,1,0,1,0,1,0,1,0,1,0
0.758573602322752,-0.1615829189350795,0.33700449738286653,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
